"","23R8925|009|CD11c","23R8925|010|CD11c","23R9663|015|CD11c","23R9663|016|CD11c","23R9663|004|CD11c","23R9663|005|CD11c","23R9663|006|CD11c","23R9663|007|CD11c","23R8925|013|CD11c","23R8925|014|CD11c","23R8925|017|CD11c","23R8925|018|CD11c","23R9663|009|CD11c","23R9663|002|CD11c","23R9663|013|CD11c","23R9663|001|CD11c"
"LAMP1",100.925109010135,93.2111175278257,82.7481597380775,81.2082029414455,84.1310896468454,87.5828265735502,90.9495206043038,96.3691930349151,88.5256495267133,79.5782368526588,78.9166838990224,73.6357725705428,66.994090349431,79.0678599227954,91.3152431956878,83.913647485771
"LYZ",778.571333102533,905.510164722164,907.101308581698,1433.01129419848,1383.52683609366,1075.68069927643,974.066174489482,814.744852482171,922.890961273943,755.412482157075,313.771765105739,283.236240137868,994.056369740712,765.126383419158,953.108300255632,869.06353465372
"ZEB2",79.3218133642861,82.2441391879916,74.1250569022895,70.4072506870081,77.8050848180821,71.4152791261739,70.1548532558281,80.3083046036059,77.0693610380338,82.1642761666074,60.7409316126962,58.9789602301077,85.7400093322378,93.3255159395031,96.6395447770931,69.8695454346803
"PTCRA",36.1430544909149,35.2448978330714,34.3720602872043,36.281145941429,34.1872811240603,38.30337077938,36.0266009550063,39.0474496675619,36.4495593630528,33.7628187551163,40.0639548868912,35.7165419765651,41.8013038258153,35.4141028120769,30.5286422124779,46.301457619324
"CCL18",166.489192394426,153.640353222238,99.5348914953266,39.8364843047985,110.703637893367,122.639643781253,95.6359957644614,92.634821982713,102.893628966251,89.5578778080693,51.7792572677035,42.4043508797153,35.7278630250624,57.1734420061942,86.7445417946577,63.8326920641808
"COL2A1",29.0931395031143,30.1226501039552,30.0027790505723,30.4172101206105,30.4714604102153,31.8214726611788,31.6273700624937,32.4730024772186,34.3567254572624,35.7837524563781,29.7029793045537,28.2224897703162,31.2268754360298,37.8449120782086,32.4796377463109,36.1890460685178
"MCM5",58.8708131613141,60.637491006347,71.8128929590426,69.0117080541554,73.127651406316,71.2333579596627,70.3877118020037,67.3539241155586,60.0474875465028,48.7823257351771,47.0029408618327,53.3745431049837,57.3226808593005,61.2130271717904,56.0266294399173,65.4281631992959
"MSH6",42.4502944010964,40.1363481553668,45.090102186116,42.7879338268678,41.9654375205228,44.6970066521398,45.8331141019207,42.0066794992139,42.6255810845708,42.1999805652808,36.2040676588996,34.8185056177713,41.4717401083544,42.6344770645786,29.6156354683018,48.1040029604591
"JAG2",26.8316819280285,27.1328178057866,24.3750564217616,29.811943667235,30.1063062840975,28.47268800112,26.7804486372053,28.3166171672393,27.6526943982219,29.7152512284904,31.4922978427641,26.5675928648155,26.4363583678783,32.5296143889766,27.7152328901103,34.0427253158276
"CDH11",31.9312300126829,35.8764438307284,28.1205858326903,31.2693967034607,28.6162585584798,30.5274633665537,31.5093334605242,35.1356742320135,30.3132047511481,34.029844004107,29.9942407099138,26.8915054199707,35.4919023627402,34.896929336741,21.559428944047,43.2480031783925
"PRUNE1",33.8729835332879,31.3187069302387,34.6967114197211,32.4352359019591,30.1198731261638,33.4145501582841,33.4285436478405,32.9669085667101,31.5164131745981,34.3035621405138,41.3303389966792,40.2280978465748,36.0206156368793,36.6960881578912,25.047067762106,35.7311143374907
"IL22RA2",30.237563362805,29.9866861172652,28.6225600631176,32.6812796664034,31.966517329616,29.771916282924,30.6152125797905,33.4091125270802,25.0251629778897,33.9284444151289,34.7273617250294,31.5361202248025,32.1111642617978,36.9026708042964,30.8698965086146,38.7708140843263
"ETV4",25.4366701261222,24.6114454159499,26.1851674928841,26.6336676957013,26.2798344693474,26.1956697913673,26.0134210025364,30.2031832224145,25.9148052499779,21.8810130954216,25.0720928940463,25.9172513261372,26.6981505177177,30.7214772869747,21.6386936893286,29.5109873332862
"HDC",25.0231232614168,30.1646578247688,27.0957212698668,27.4681843737136,30.2253526091235,30.4903477997788,29.4042024120028,32.949168286041,31.8352104345122,27.6705169175348,27.094774548008,24.8155410508419,33.1157385340844,31.1097780381037,24.9063449898934,26.0910291554345
"DUSP4",29.0999365520713,30.2791788628461,31.4311810659118,26.0441977583635,28.4848031260369,28.1361650079915,29.8190897910736,28.3578488123667,29.990030972434,29.1801205113301,31.3250461631286,32.7326208461875,26.353229890458,29.9118797447959,28.9069101658953,28.2701813227875
"CCR3",26.2607321115718,26.6378236082319,26.4131999010229,25.5699409437251,28.4319061905308,26.9142764792479,30.446469006688,29.1564379461293,32.7561921786697,25.6076245433259,31.8286060157516,20.347025969212,31.7920958163815,31.3263166324929,23.2179852658712,32.8562286598765
"CCNA2",23.9841135734651,25.8876033411667,27.5252640092968,23.2028142909868,26.3460613689788,29.3601966554437,26.2718851003724,23.6473541922399,19.955363223122,26.5649730047235,17.9546361189725,18.7832130022413,25.2324462053321,21.9104394617555,26.0727551298801,27.3687909021717
"LAIR1",58.6650874747988,58.8345302065339,60.6544248240113,58.6960806109506,57.1586659367892,57.568290767335,62.9348714210796,64.2426124632807,63.2055179327001,63.2361661109161,69.1832720583396,60.4711561990254,65.3104619428224,60.9800088233447,75.5145971296362,57.8232110908048
"GRB7",26.0295589933704,26.4580506078209,26.4373965131743,28.2567634855891,25.9036871631502,27.1017609904324,24.205787361923,27.2484539922989,25.0874438766146,26.5108210473573,24.2304558026365,25.2417504429193,29.0413672143154,35.1870542944486,27.4291912323501,28.1213826289469
"B2M",2999.52608857858,2868.15714971819,2348.62559566398,3484.74616297386,2685.39290259799,2551.91558848312,2433.21125888158,2432.29788560202,2215.65222198194,1903.80827182445,1962.29866009006,2061.2566830566,2493.05449778341,1666.04874614379,2809.14836918433,1521.12409348767
"PDGFD",29.2187159269636,29.0576993465742,28.2393363715694,30.7740213851305,31.3779246293477,30.7958814992857,29.536441476672,31.7569667908599,26.5438721344167,33.3723974447378,31.5945467431363,27.0514793973123,30.2535877757576,33.8284263755542,28.4025377099379,37.2083470728515
"PGR",24.2767756714705,25.5085226476341,25.9112413401314,26.8162088379075,28.4811936908487,23.8185910826874,25.3276825032314,28.6864744320651,26.8263939659,30.7047798810378,25.8730493155056,25.4977052224807,28.4249326274585,34.2896805144949,25.700831350411,33.2440570710874
"LAMA5",29.5797309935317,31.3937601821549,30.9771532159893,28.8675882616834,28.1812591730925,32.2395489736345,28.0185170309367,29.4341244348689,32.2724709294574,39.7355923102212,29.0836235432957,40.9054710034832,29.1836924302855,27.1367300155394,31.0619827509593,35.1146907880549
"JAG1",32.5940584628652,39.5392857077357,34.6067769470284,35.713344188014,35.4260485014633,36.3101143802569,35.819943313241,37.1041607587932,35.5597886682847,37.2261246062391,27.570028925842,31.09040820494,40.8516812966733,38.7828036641702,34.4887878234068,36.3428294266355
"HSD17B8",34.3981698757398,35.1628498548344,34.9135217087786,32.6950659866878,39.1740863575938,38.3386404860662,37.49617031509,36.9742141045231,37.6958735007343,35.812092034668,37.3486786143166,40.0499559106203,35.4542527402157,34.9495811809279,32.190332782631,46.20808303325
"OAS2",48.7224730008723,43.5790840028091,51.419159742671,67.0046121358089,48.6874174986042,46.8696303068432,49.6757298292962,46.3424029206222,65.2037927818178,41.4081274755847,47.9060209844965,47.1759473135649,55.2988264790884,41.2219250396041,55.7436521916671,43.2676794535214
"EP300",42.4871873396867,40.6798612405377,43.1285290943117,40.1271767371814,40.1062168754111,38.9649108194125,41.7145229337056,39.3841153826223,44.262874537856,51.4740046627267,49.3553259827511,48.5575270438532,43.866424259857,34.3066792451199,36.2798840611329,39.7902400982394
"SHC1",55.3712571820233,59.728930977597,67.0092508282452,81.0625160110992,69.6535230448085,76.2364770148234,81.3901147886136,74.5743773119734,135.013337876661,85.6473337509526,67.664546369011,73.1733327019683,101.416450599399,68.2141792757939,108.366026689761,76.4916260907444
"RPS6KB1",38.1367883967303,38.4333625498021,30.8642573702583,33.2975668275786,32.3128249707469,34.9667025509063,31.9557952484085,34.6790848890062,33.939258204835,35.812092034668,39.9140816024713,31.2321381090893,37.3864644722381,40.9342485928024,33.5157042263371,47.566975858842
"SOX17",24.4618096349786,27.4842769017547,28.6707388179365,29.7996480591523,30.7102108719367,29.9389514257844,28.7160963504191,29.9079761413097,27.2559178336808,29.845522791318,29.743993086758,28.5419674614948,29.4509648201303,32.7968787721441,18.5863193247892,35.9670106146323
"SERPINA1",58.9419737534042,61.3691474020208,71.4294028652749,114.454758835391,96.5594085945701,71.0084396997709,71.5429667915389,68.5601268050491,110.98691765073,105.533401394188,42.6058393766533,33.8766902038474,159.638459310076,74.9076715561525,128.474770936781,73.9847324050383
"POU5F1",25.4306751165546,23.8375600036751,26.3590599576617,34.1891682305173,31.1349874517253,29.7999242127652,29.5543677400683,30.4543390765541,32.46492176611,25.5510466250077,27.5368391022596,30.0012800086008,29.7204641641065,29.9580806327992,25.6296189282723,38.0071854634206
"PPP2R3A",26.2519148703592,23.1599876621609,26.6414858585943,24.4399336443899,25.1809478227253,24.2204609664464,24.5267954848804,25.8952768814061,22.184289956901,23.2478680679156,22.8582179940649,18.0413587571045,23.9893742399699,32.934462023239,16.0586603257273,24.9291305101991
"APC",40.5619024849314,41.1457879226038,35.9663987502823,39.4393058013296,41.5406937415167,40.2939690020221,40.3754367388156,42.5775012132995,40.1999648776485,44.9634178090113,38.8486294760056,37.7146115958424,38.6917991692007,36.0896209604458,32.8390220492216,42.1262915531636
"IL6",22.8609021712451,21.0141352012435,21.7755889135779,22.9799563138205,21.0302558800956,24.3684917117518,22.3813032017623,22.6243165321887,31.7627944111978,27.9263741742834,31.0030847353686,23.0014130676706,27.6689411299473,29.0098853511608,20.9391890283027,27.2199331261084
"IL21R",74.0794369380786,63.9423132995516,52.8546984700443,50.2140423523442,46.7097997580272,51.4438532829219,46.3596005297644,48.6473257090303,45.4059652379636,70.057970566081,66.8196421204883,65.621499219191,46.5226484338906,47.1247704186129,48.3395704171791,51.5504643790977
"MRE11",37.1223180582917,35.8750678128553,38.1913967294026,38.1507402331159,40.4684325897065,40.5477418615058,38.4862924775378,42.1770507599551,32.5586896122142,38.0929315896322,39.0700643024598,41.0971493579718,37.1178025076794,43.5600218174489,30.6188884187725,37.7973522384156
"SLC25A1",52.0773250051511,53.0958094582715,58.666693609874,54.4980524675525,59.9815375541718,54.5794765768585,54.9822250661518,55.4088006070015,48.4848199071359,49.4524827179715,59.3575523178358,67.6486007198961,49.3696206592339,54.3608171676945,37.8924056621861,55.0152559753617
"KMT2C",56.0363220173504,59.8158550579709,58.0975415152379,58.202637901655,56.8847348319335,50.2199769824514,51.3949039156872,55.0177232610005,53.3750560109615,55.568302926652,62.8445228854577,66.3147995637037,53.1187294708498,56.7876535672229,58.6170979244858,57.6452480210209
"VHL",35.7519477801682,37.9876615212864,35.6336758361246,37.456137980011,38.9182546618608,36.9144187913579,36.9891614032766,34.658025820922,34.7499807090417,38.5607247159499,40.7176672113227,46.2742309944308,36.4304485366194,38.8340572385234,35.1518029309542,40.0037317977755
"AREG",31.2899278114521,29.0288924017266,28.8380755824069,33.9884981680167,34.3538920732118,33.0890621077687,30.6781861495217,34.9353383315657,31.495804091625,31.0058647401601,32.9352292089349,29.0550524598534,30.9315296911885,40.4473414478101,28.6262073682827,35.4101241510849
"F13A1",47.2363056017151,47.1131187997831,57.4534781544823,56.0037128999577,61.9481002574838,55.3096864362214,68.0348404614325,55.2459661970017,137.416377858413,70.0754434730798,40.0033018161223,30.6622548696915,50.1096690343319,59.5714468519291,74.0722285024775,53.3148530824926
"CARD9",27.7552759237556,30.5287288470998,29.4165023830265,31.4119198404048,33.8011252308197,33.5020749533624,34.2353079748542,33.9615557236199,37.6058584545639,36.4643041265103,30.7266693039244,30.6797063635612,32.9064892294798,48.096322060062,32.7981265025593,37.8136301739264
"PKP3",23.5486659364722,23.5243910337152,26.787721833066,27.3413669633945,28.5803383456902,26.2708793269171,25.2541523265791,26.1219747004593,28.4363132241084,26.250826671291,28.5507214474659,23.1634108627813,30.225098644866,29.8661540935105,17.1385920947139,28.7973912880812
"MLLT3",34.8192722576426,36.3459441157637,33.8813581781795,32.5515798634443,34.1605498082056,35.5692674238129,33.1203386082995,34.0568923261423,30.6265088255835,32.9739471379983,32.033761486846,39.1402294544282,34.2942284024159,35.0703079988761,25.5804622924672,29.560694674419
"MAGEA3/A6",41.6823515396312,40.5416864004853,47.0525394884344,44.8369880371529,45.4112647713924,42.1172113387218,40.1957793278191,42.4267656816099,38.257557887862,35.1470805956145,40.9944226160628,50.1430457045931,39.8831000413936,43.8991868643669,41.2201623327589,45.1104615173799
"NKX2-1",25.8119790958178,29.5547703326093,28.7532871511577,28.099095467537,31.6670515563717,29.1206316438981,28.365090698728,31.1720064264816,31.1992774120823,30.1853516039325,28.3500076462755,27.2895084901883,30.0699812191466,35.1295732878438,16.2220872279379,27.4800434445962
"DEPTOR",38.8125368653778,36.8281596821443,42.3931479810062,41.605920654766,40.535322926125,43.2945255298526,40.0967117154643,42.2550118697168,47.8460383294854,42.4342514659862,35.1541637850398,29.7559216067512,35.0129447183697,45.8730916243411,30.0131053342586,45.3267468447812
"PIM1",55.6112037611376,52.662928724879,59.193509845385,46.3906312351393,45.6207342048523,48.9772018912232,52.0179595197083,47.3377550575947,87.1258532068951,69.712133295991,49.8817512758774,49.072535493554,57.4829091314311,45.3422923391277,69.2882980285707,35.9068647752668
"ABCF1",46.0418211338086,49.6403182805992,42.0921125753195,44.5381510642664,47.2282554867694,46.8470405209514,48.0379434293705,47.738251753156,47.9137558332855,43.1217789237281,48.3267013163007,46.7303689458697,47.6373261404388,42.5996930216516,45.9389280459917,44.3679666554589
"IL6ST",135.437750300862,121.787114727576,103.095305096602,92.6767806408633,87.2536577456105,99.1704194655752,105.551719663721,99.318780193542,106.295424142331,101.009356959721,105.311015761196,108.251350902785,84.7844005091641,103.44610437192,87.897933491152,82.3773063498636
"L1CAM",29.0270416124586,25.0782034508697,26.8669535586042,26.7997468769516,22.6343420822306,27.5531700407987,26.2613056919397,29.5377131025927,26.4529156158248,28.2701378510455,29.7858919117862,23.4374739594711,30.4694387841948,36.2746665401991,19.1682626791379,28.7944603221211
"MDC1",38.5289493778558,37.8716894622224,38.6540347435882,37.3817602297409,35.6441041706366,35.6098766857656,36.0190771933618,37.6848837231932,37.9891148483287,38.5252771961351,39.1920466644975,35.1434121045561,38.0826353413985,34.7274848322192,34.1722039996058,40.5543106019402
"LIF",32.9787184708304,29.5223906634963,31.0145844793581,30.6645368961698,34.6132786309403,32.0689018110943,31.1811125464859,33.4369114911715,30.9134788549778,33.032449186361,33.1084163522185,26.695497330168,29.0678141203283,40.6496482616968,26.0579242015484,33.6816525608449
"CD70",32.3358423861616,29.803220800293,31.0329333222187,32.0714075408059,33.8213435616634,32.4401238826987,33.4691899020934,30.2165080014136,31.8714460954655,37.667210730407,36.0897997230713,32.5031256520801,32.9116418049685,38.4998769912247,32.6510437732383,38.1603997276439
"IFIT1",29.549504651913,29.0381367255311,33.2071692846066,30.9248798720564,32.4279018697526,31.0823388711044,29.7804986498385,32.4758117248488,30.9627828996349,28.6424956999973,26.4256127812301,25.3878113685036,30.9779588785338,37.3371288196443,19.5987861508348,35.5500140773894
"FCGR3A/B",34.9898628321441,34.0747417432023,43.2199469069691,103.323235954182,98.0481140488469,58.5866231698335,65.1750035041524,80.1147278807069,117.31074236318,55.0131479488868,38.6215018783702,41.7542285207164,80.9657762788393,47.2396140137793,89.7700193622648,43.123042676762
"CRP",26.7672051346572,27.7388429213813,31.8098627176656,29.9492816987919,30.8074878543776,28.0707005350496,28.6849547932444,32.2111333209573,31.6549427837951,32.1623772197322,34.9863170450729,27.7384730782549,30.8960480254685,38.8426927869064,28.9491410402096,39.0515323112521
